Date,SPY,VUSTX,^SPGSCI
1993-02-02,0.8371766913399151,0.10418896315884953,0.058634345501235266
1993-02-03,0.7994918645368623,0.11747819651659215,0.08302993894654552
1993-02-04,0.7850931097636752,0.1263041466814754,0.08860274355484955
1993-02-05,0.6812900183533306,0.22170072357527387,0.09700925807139554
1993-02-08,0.6840257201267683,0.1938862546894668,0.12208802518376478
1993-02-09,0.5843580383591019,0.19373695034216845,0.22190501129872953
1993-02-10,0.5861707918130785,0.20299410051727704,0.2108351076696443
1993-02-11,0.601597531326933,0.17917457679137927,0.21922789188168773
1993-02-12,0.593135876217504,0.25330304653896085,0.1535610772435352
1993-02-16,0.48003193883672524,0.37004130549469105,0.14992675566858366
1993-02-17,0.4892799920739429,0.35725366102016215,0.1534663469058949
1993-02-18,0.5237695630906131,0.3217139023941788,0.15451653451520797
1993-02-19,0.522070926495533,0.33083037269587795,0.14709870080858894
1993-02-22,0.5549754562204543,0.30906892331461305,0.1359556204649327
1993-02-23,0.5693803638498274,0.29410384155568525,0.13651579459448723
1993-02-24,0.5318028339446186,0.33029470314211484,0.13790246291326658
1993-02-25,0.5331783881279304,0.32843053961967,0.13839107225239958
1993-02-26,0.5433247026149934,0.3145035480794076,0.14217174930559898
1993-03-01,0.5426023638319506,0.31550726513798544,0.14189037103006394
1993-03-02,0.515672266698697,0.33345892964903234,0.15086880365227054
1993-03-03,0.5216498114041568,0.3261674021664456,0.15218278642939767
1993-03-04,0.5208552979336232,0.3263386685169946,0.15280603354938216
1993-03-05,0.5360615469953389,0.30794530626897043,0.15599314673569062
1993-03-08,0.4998706704140868,0.30282110135169976,0.1973082282342135
1993-03-09,0.504779373406364,0.2931935843406637,0.20202704225297227
1993-03-10,0.51222427361761,0.2877304188990198,0.20004530748337013
1993-03-11,0.5176137818897261,0.29017461934558253,0.1922115987646915
1993-03-12,0.5269840845699703,0.24594196108931274,0.22707395434071695
1993-03-15,0.5260204430762424,0.24728735086775827,0.2266922060559994
1993-03-16,0.5262201960569265,0.24691319868028383,0.22686660526278968
1993-03-17,0.5219640667765318,0.24932494015075363,0.22871099307271442
1993-03-18,0.5328652395021818,0.24634445828377677,0.22079030221404145
1993-03-19,0.5330303781197491,0.24518275072525866,0.2217868711549922
1993-03-22,0.5491577695397931,0.2504660535552213,0.20037617690498552
1993-03-23,0.5511008837438092,0.24833764522360025,0.20056147103259067
1993-03-24,0.5513875709491399,0.24711332573632377,0.20149910331453624
1993-03-25,0.548789218958251,0.25454606719745626,0.1966647138442928
1993-03-26,0.558280189998193,0.2366415570036986,0.20507825299810842
1993-03-29,0.5576454936932372,0.23466288951062797,0.20769161679613482
1993-03-30,0.55742260003709,0.23467816301397926,0.20789923694893075
1993-03-31,0.5603221683843016,0.23354804216541264,0.20612978945028587
1993-04-01,0.5613012993145493,0.22985994965808654,0.2088387510273642
1993-04-02,0.5532601480408439,0.21471134384920154,0.23202850810995457
1993-04-05,0.5459053872341382,0.21625408472647834,0.2378405280393835
1993-04-06,0.5471129350165903,0.222385553257064,0.23050151172634573
1993-04-07,0.5465282178296281,0.2220276697882771,0.2314441123820949
1993-04-08,0.5478476727377388,0.2195423482910695,0.23260997897119165
1993-04-12,0.5518850016287871,0.22032951563283332,0.22778548273837962
1993-04-13,0.5464736817122137,0.21350205552893445,0.24002426275885194
1993-04-14,0.5463918540226751,0.2141676771951283,0.23944046878219666
1993-04-15,0.5478935458587361,0.2155754083707369,0.236531045770527
1993-04-16,0.5539158133611195,0.21374989818152576,0.2323342884573546
1993-04-19,0.5607038715002197,0.18556433596856034,0.2537317925312201
1993-04-20,0.5581703040838069,0.18201878751601408,0.259810908400179
1993-04-21,0.5579840746472379,0.18202911492554213,0.25998681042722005
1993-04-22,0.5529551759797018,0.19014339932347568,0.2569014246968225
1993-04-23,0.5351564276544359,0.18811432015929247,0.2767292521862716
1993-04-26,0.540005397974135,0.17604109208545232,0.2839535099404126
1993-04-27,0.5242225120598435,0.19043596102708518,0.2853415269130713
1993-04-28,0.5249927506592584,0.18990615194123583,0.28510109739950573
1993-04-29,0.5421514631024923,0.1922361906180104,0.2656123462794972
1993-04-30,0.5425263375832311,0.19144645427492923,0.2660272081418396
1993-05-03,0.547542361371194,0.1793253266357649,0.273132311993041
1993-05-04,0.5430832639228254,0.17966905065180602,0.27724768542536865
1993-05-05,0.5424312140407983,0.18044376692430145,0.27712501903490017
1993-05-06,0.5411140404999841,0.1808784513044258,0.27800750819559
1993-05-07,0.5912655684839032,0.17240618290106657,0.23632824861503018
1993-05-10,0.58563606066714,0.17068276916814126,0.24368117016471882
1993-05-11,0.5891848258442053,0.18764879583467323,0.22316637832112146
1993-05-12,0.5934336546785316,0.1839980051317384,0.22256834018973
1993-05-13,0.6135173121739371,0.1789387207358397,0.20754396709022313
1993-05-14,0.6184441927333211,0.17407544937891847,0.2074803578877604
1993-05-17,0.6061052224206369,0.17725240847784912,0.2166423691015139
1993-05-18,0.6092009022454988,0.17563847253628986,0.21516062521821125
1993-05-19,0.5784994323372081,0.1843501668740553,0.23715040078873667
1993-05-20,0.5845302208962504,0.18729933649652833,0.2281704426072213
1993-05-21,0.564088321070224,0.17860202238777656,0.2573096565419995
1993-05-24,0.5549453255215718,0.16944608202023748,0.2756085924581907
1993-05-25,0.5550656605927677,0.1805058748129231,0.26442846459430924
1993-05-26,0.5446950515472085,0.1735486117501738,0.2817563367026177
1993-05-27,0.5434029995476263,0.17469473413657402,0.2819022663157997
1993-05-28,0.5449516199824362,0.17790262887052077,0.27714575114704304
