Date,SPY,VUSTX,^SPGSCI
1993-01-29,25.02936553955078,1.7300662994384766,183.35000610351562
1993-02-01,25.20738983154297,1.7300662994384766,183.38999938964844
1993-02-02,25.26078987121582,1.721450924873352,181.80999755859375
1993-02-03,25.527820587158203,1.724899411201477,181.97000122070312
1993-02-04,25.634647369384766,1.733514428138733,182.91000366210938
1993-02-05,25.616838455200195,1.7404062747955322,182.61000061035156
1993-02-08,25.616838455200195,1.7369617223739624,182.42999267578125
1993-02-09,25.438825607299805,1.7352365255355835,182.8800048828125
1993-02-10,25.474416732788086,1.724899411201477,184.6999969482422
1993-02-11,25.599029541015625,1.733514428138733,184.94000244140625
1993-02-12,25.40321922302246,1.7352365255355835,183.3300018310547
1993-02-16,24.762338638305664,1.733514428138733,181.58999633789062
1993-02-17,24.744539260864258,1.742128849029541,181.2899932861328
1993-02-18,24.726730346679688,1.7576375007629395,182.00999450683594
1993-02-19,24.81574058532715,1.7576375007629395,183.13999938964844
1993-02-22,24.904760360717773,1.769700050354004,185.1699981689453
1993-02-23,24.88695526123047,1.7852082252502441,186.02000427246094
1993-02-24,25.20738983154297,1.7765930891036987,185.97999572753906
1993-02-25,25.26078987121582,1.7714245319366455,186.2899932861328
1993-02-26,25.296403884887695,1.785667061805725,186.5
1993-03-01,25.22518539428711,1.7995638847351074,186.3000030517578
1993-03-02,25.599029541015625,1.7995638847351074,186.2899932861328
1993-03-03,25.705842971801758,1.8099862337112427,186.83999633789062
1993-03-04,25.563425064086914,1.8204069137573242,189.69000244140625
1993-03-05,25.492225646972656,1.811723232269287,189.27999877929688
1993-03-08,26.061885833740234,1.8186697959899902,188.3800048828125
1993-03-09,25.972858428955078,1.8134610652923584,188.47999572753906
1993-03-10,26.02627182006836,1.806511640548706,187.6300048828125
1993-03-11,25.95505142211914,1.806511640548706,186.35000610351562
1993-03-12,25.68804168701172,1.787404179573059,187.38999938964844
1993-03-15,25.812660217285156,1.776981234550476,187.61000061035156
1993-03-16,25.812660217285156,1.785667061805725,187.57000732421875
1993-03-17,25.652429580688477,1.7891408205032349,187.85000610351562
1993-03-18,25.812660217285156,1.7995638847351074,189.38999938964844
1993-03-19,25.773595809936523,1.7978272438049316,189.69000244140625
1993-03-22,25.6304988861084,1.794352650642395,187.27999877929688
1993-03-23,25.68415069580078,1.8030381202697754,187.6999969482422
1993-03-24,25.68415069580078,1.7978272438049316,188.39999389648438
1993-03-25,25.845130920410156,1.7908779382705688,189.66000366210938
1993-03-26,25.702045440673828,1.773508071899414,189.85000610351562
1993-03-29,25.809368133544922,1.7804577350616455,189.2899932861328
1993-03-30,25.880903244018555,1.7804577350616455,188.80999755859375
1993-03-31,25.863025665283203,1.7891921997070312,190.1699981689453
1993-04-01,25.773595809936523,1.7822030782699585,190.50999450683594
1993-04-02,25.23700714111328,1.7682244777679443,190.75
1993-04-05,25.362199783325195,1.7717199325561523,189.67999267578125
1993-04-06,25.29067039489746,1.783950924873352,187.80999755859375
1993-04-07,25.380096435546875,1.787444829940796,187.82000732421875
1993-04-08,25.344316482543945,1.8066637516021729,187.4499969482422
1993-04-12,25.702045440673828,1.817147970199585,188.67999267578125
1993-04-13,25.755699157714844,1.8206443786621094,188.82000732421875
1993-04-14,25.719934463500977,1.8258841037750244,188.57000732421875
1993-04-15,25.719934463500977,1.8311257362365723,187.32000732421875
1993-04-16,25.719934463500977,1.8241392374038696,186.00999450683594
1993-04-19,25.612619400024414,1.8276318311691284,186.0
1993-04-20,25.487407684326172,1.8241392374038696,185.9600067138672
1993-04-21,25.469528198242188,1.8258841037750244,186.1999969482422
1993-04-22,25.14757537841797,1.8258841037750244,185.57000732421875
1993-04-23,25.04025650024414,1.817147970199585,185.89999389648438
1993-04-26,24.843521118164062,1.811905860900879,186.41000366210938
1993-04-27,25.11182975769043,1.7996761798858643,186.16000366210938
1993-04-28,25.058156967163086,1.7961816787719727,185.92999267578125
1993-04-29,25.165470123291016,1.803170919418335,188.0500030517578
1993-04-30,25.201242446899414,1.802818775177002,187.6699981689453
1993-05-03,25.362199783325195,1.818634033203125,188.02999877929688
1993-05-04,25.45164680480957,1.8291760683059692,186.8000030517578
1993-05-05,25.523189544677734,1.8274188041687012,186.83999633789062
1993-05-06,25.433761596679688,1.8309341669082642,187.24000549316406
1993-05-07,25.380096435546875,1.8221464157104492,186.80999755859375
1993-05-10,25.433761596679688,1.8291760683059692,186.3000030517578
1993-05-11,25.54106903076172,1.8291760683059692,185.88999938964844
1993-05-12,25.50529670715332,1.818634033203125,185.42999267578125
1993-05-13,25.201242446899414,1.8045767545700073,183.6300048828125
1993-05-14,25.183340072631836,1.8045767545700073,182.82000732421875
1993-05-17,25.272798538208008,1.8010632991790771,182.85000610351562
1993-05-18,25.25489616394043,1.7922762632369995,182.07000732421875
1993-05-19,25.773595809936523,1.7993046045303345,181.9600067138672
1993-05-20,25.845130920410156,1.7993046045303345,183.42999267578125
1993-05-21,25.612619400024414,1.7905193567276,183.5500030517578
1993-05-24,25.719934463500977,1.795791506767273,182.19000244140625
1993-05-25,25.773595809936523,1.7940341234207153,182.82000732421875
1993-05-26,26.095537185668945,1.806333065032959,182.05999755859375
1993-05-27,26.006099700927734,1.8098469972610474,181.85000610351562
1993-05-28,25.880903244018555,1.8096710443496704,181.22000122070312
1993-06-01,26.13131332397461,1.8291112184524536,181.36000061035156
1993-06-02,26.095537185668945,1.8291112184524536,180.5399932861328
1993-06-03,26.006099700927734,1.832643985748291,179.30999755859375
1993-06-04,25.916669845581055,1.8220421075820923,180.02999877929688
